"UniProt","Gene.Name","Description","OlinkID","Assay","Panel","N","Correlation_Spearman","Correlation_Pearson","P.value_Spearman","P.value_Pearson","Adj.p.value_Spearman","Adj.p.value_Pearson","Cor.interval_Spearman","Cor.interval_Pearson","N.cleanData","Correlation_Spearman.cleanData","Correlation_Pearson.cleanData","P.value_Spearman.cleanData","P.value_Pearson.cleanData","Adj.p.value_Spearman.cleanData","Adj.p.value_Pearson.cleanData","Cor.interval_Spearman.cleanData","Cor.interval_Pearson.cleanData","No.missing.or.QCwarn","N.Missing.MS","Perc.Missing.MS","N.below.LOD","Perc.below.LOD","N.Missing.values","Perc.Missing.values","Median.Dist.LOD","Panel.type","Panel.version","N.sample.QC.warning","Assay.QC.warning","Blood.conc.ngmL","Sequence.coverage.MS","Protein.count.MS","min.PSMs","median.PSMs","max.PSMs","min.Unique.peptides","median.Unique.peptides","max.Unique.peptides","Abs.precursor.error","MSGF.score","Percolator.SVM.score","Precursor.ion.fraction","IQR.MS","IQR.Olink","IQR.Olink.cleanData","SD.MS","SD.Olink","SD.Olink.cleanData","CV.MS","CV.Olink","CV.Olink.cleanData","Range.MS","Range.Olink","Range.Olink.cleanData","Technical.CV.MS","Technical.CV.Olink","Length","Mass","UniProt.Isoforms","Isoform.N","Isoform.event"
"P19827","ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","OID30722","ITIH1","Inflammation II",88,0.259132555797287,0.444366547272965,0.0147720548946004,1.44388969095764e-05,0.0202891118929487,2.48120465919509e-05,"No correlation","Weak correlation",88,0.259132555797287,0.444366547272965,0.0147720548946004,1.44388969095764e-05,0.0208143018643917,2.4958664657982e-05,"No correlation","Weak correlation",TRUE,0,0,0,0,0,0,0.6061,"Inflammation","II",0,"PASS",95000,0.837541163556531,2,447,537,631,12,13,16,0.98784655,181,2.881,0.552369796947639,0.290339049715364,0.17115,0.17115,0.266978239108868,0.157181770395357,0.157181770395357,18.6650899234624,10.9274214760312,10.9274214760312,1.7244260910698,0.9059,0.9059,1.623743134488,0.47542788609292,911,101389,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P19827-1; Sequence=Displayed; Name=2; IsoId=P19827-2; Sequence=VSP_045420; Name=3; IsoId=P19827-3; Sequence=VSP_045419;",3,"Alternative splicing"
"P10643","C7","Complement component C7","OID30766","C7","Inflammation II",88,0.756801260975868,0.835420014717854,1.47995368531125e-17,4.51075484555485e-24,4.32867282569016e-17,3.66377138174923e-23,"Strong correlation","Strong correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,0,0,3.0327,"Inflammation","II",0,"WARN",35000,0.774614472123369,1,490,580.5,805,63,69,70,1.212938,143,1.759,0.466772361262984,0.292214014602477,0.46305,NA,0.323283155716953,0.424808315387495,NA,22.6925430847432,30.095405727378,NA,2.40748011233503,2.6384,NA,3.17913423056691,2.27939617371166,843,93518,"ALTERNATIVE PRODUCTS:",NA,NA
"P07451","CA3","Carbonic anhydrase 3","OID20271","CA3","Cardiometabolic",88,0.871719911239478,0.899917265173194,0,9.53037915665909e-33,0,2.50227862043444e-31,"Strong correlation","Strong correlation",88,0.871719911239478,0.899917265173194,0,9.53037915665909e-33,0,2.5313616833175e-31,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,7.761,"Cardiometabolic","I",0,"PASS",40,0.619230769230769,1,6,10.5,13,5,6.5,10,1.1760964,125,1.295,0.469397332636842,0.60350335230091,1.13305,1.13305,0.49534697738028,0.810919590161974,0.810919590161974,35.3720511201259,60.9548889568,60.9548889568,2.48528334867747,3.5242,3.5242,12.5766256338907,0.235262279967167,260,29557,"ALTERNATIVE PRODUCTS:",NA,NA
"P29622","SERPINA4","Kallistatin","OID30774","SERPINA4","Inflammation II",88,0.816403085484837,0.882250043417112,0,7.06121454772887e-30,0,1.3512052922688e-28,"Strong correlation","Strong correlation",88,0.816403085484837,0.882250043417112,0,7.06121454772887e-30,0,1.3258039038753e-28,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.0859,"Inflammation","II",0,"PASS",11000,0.700234192037471,1,293,338.5,558,43,46,50,0.9681753,144,1.465,0.48271507921432,0.420166953025461,0.49645,0.49645,0.347958394623807,0.450680277049276,0.450680277049276,24.4736766074869,32.0166174799476,32.0166174799476,1.82270086892355,2.4505,2.4505,3.40190002265281,6.50598034399819,427,48542,"ALTERNATIVE PRODUCTS:",NA,NA
"P35542","SAA4","Serum amyloid A-4 protein","OID30726","SAA4","Inflammation II",88,0.594554612377162,0.263994631778249,1.18094848691702e-09,0.0129427898107768,2.9432468912347e-09,0.0175208749356918,"Moderate correlation","No correlation",73,0.452733555473281,0.0639278937534863,6.93595466587713e-05,0.591044535393683,0.000120032686135306,0.646232428758756,"Weak correlation","No correlation",FALSE,0,0,15,17.0454545454545,15,17.05,0.2331,"Inflammation","II",0,"PASS",19000,0.707692307692308,1,119,143.5,235,10,16.5,21,1.0964091,102,1.286,0.472586846385337,0.405692205854914,0.252125,0.2223,0.315712205451875,0.416360351290126,0.422648130827985,22.1481287414523,29.4713899933207,29.9356903265802,1.64361117387619,3.2583,2.9672,2.36650375062433,5.32166240862952,130,14747,"ALTERNATIVE PRODUCTS:",NA,NA
"Q04756","HGFAC","Hepatocyte growth factor activator","OID30718","HGFAC","Inflammation II",88,0.589693917086401,0.749066228325647,2.14365087468494e-09,4.75158902575972e-17,5.20469212369741e-09,1.96503443592774e-16,"Moderate correlation","Strong correlation",88,0.589693917086401,0.749066228325647,2.14365087468494e-09,4.75158902575972e-17,5.27222242152241e-09,1.9380076588211e-16,"Moderate correlation","Strong correlation",TRUE,0,0,0,0,0,0,7.6368,"Inflammation","II",0,"PASS",5900,0.514503816793893,1,91,109.5,161,19,23,24,1.0209018,122,1.384,0.465025363578744,0.304958836604585,0.3872,0.3872,0.284863912844165,0.387604044007249,0.387604044007249,19.9392889576328,27.3588561190816,27.3588561190816,2.00697315786126,2.9608,2.9608,2.29905150865722,5.42481229814161,655,70682,"ALTERNATIVE PRODUCTS:",NA,NA
"P01019","AGT","Angiotensinogen","OID30709","AGT","Inflammation II",88,-0.0523935947734762,0.0385353861032805,0.627817405208198,0.721497842911911,0.673129962469188,0.754232467266248,"No correlation","No correlation",88,-0.0523935947734762,0.0385353861032805,0.627817405208198,0.721497842911911,0.680810929977509,0.762826360127254,"No correlation","No correlation",TRUE,0,0,0,0,0,0,3.827,"Inflammation","II",0,"PASS",48000,0.688659793814433,1,424,647,810,38,44,45,1.1184307,174,2.38,0.48772141515758,0.325463529105726,0.27345,0.27345,0.311769517267112,0.658290526723917,0.658290526723917,21.8649882021635,48.110563210302,48.110563210302,2.14054086781638,2.9083,2.9083,3.77037513994318,0.754809521219023,485,53154,"ALTERNATIVE PRODUCTS:",NA,NA
"P43652","AFM","Afamin","OID30741","AFM","Inflammation II",88,0.749040188792223,0.78936450687946,0,6.47321398345647e-20,0,3.56500418893773e-19,"Strong correlation","Strong correlation",88,0.749040188792223,0.78936450687946,0,6.47321398345647e-20,0,3.52466501399205e-19,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,1.3998,"Inflammation","II",0,"PASS",15000,0.818030050083472,1,615,668.5,1023,56,63,70,1.0726156,124,1.323,0.488005356405923,0.350443190475245,0.4014,0.4014,0.291306486508832,0.293520867005765,0.293520867005765,20.3993960441068,20.5576824463383,20.5576824463383,1.71128553413058,1.5957,1.5957,1.53344322269213,10.834035680895,599,69069,"ALTERNATIVE PRODUCTS:",NA,NA
"P01031","C5","Complement C5","OID30744","C5","Inflammation II",88,0.501356063541263,0.549644108480445,9.3777221365822e-07,2.92061164386285e-08,1.84450318679465e-06,5.85678604959353e-08,"Moderate correlation","Moderate correlation",88,0.501356063541263,0.549644108480445,9.3777221365822e-07,2.92061164386285e-08,1.87211564408551e-06,5.92280461855986e-08,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,0.6721,"Inflammation","II",0,"PASS",41000,0.869928400954654,1,2074,2387,3054,180,202,217,1.1663718,149,1.884,0.488235304473994,0.261780228310301,0.24265,0.24265,0.193297237998526,0.201601942483613,0.201601942483613,13.458699336801,14.0424783837003,14.0424783837003,0.998158566851074,1.0778,1.0778,1.42944130216815,5.32657411482544,1676,188305,"ALTERNATIVE PRODUCTS:",NA,NA
"P01009","SERPINA1","Alpha-1-antitrypsin","OID30750","SERPINA1","Inflammation II",88,0.416683177257293,0.541056864137128,5.38590505832458e-05,5.25782106815691e-08,9.3119246720497e-05,1.03236173668681e-07,"Weak correlation","Moderate correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,63,71.5909090909091,63,71.59,0.0511,"Inflammation","II",0,"WARN",180000,0.91866028708134,4,1002,1323.5,1738,73,83,88,1.0742681,162,2.349,0.529693502880368,0.49596666445304,0.08315,NA,0.445819682674471,0.0777035051419015,NA,31.6544788763626,5.38990496634467,NA,2.34036896588252,0.3868,NA,6.7941073698712,1.59792276143615,418,46737,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P01009-1; Sequence=Displayed; Name=2; IsoId=P01009-2; Sequence=VSP_028889; Name=3; IsoId=P01009-3; Sequence=VSP_028890;",3,"Alternative splicing"
"Q07075","ENPEP","Glutamyl aminopeptidase","OID30135","ENPEP","Cardiometabolic II",88,0.292523566113425,0.188203003638054,0.0056809619200558,0.0790909379891495,0.00812323847917855,0.098124910977747,"No correlation","No correlation",39,0.242522395168633,0.114514774889474,0.136860261791506,0.487578223400061,0.173176600088441,0.54402939065847,"No correlation","No correlation",FALSE,0,0,48,54.5454545454545,48,54.55,0.2068,"Cardiometabolic","II",2,"PASS",49,0.412748171368861,1,27,34,38,21,25,29,0.92834514,142,1.648,0.495267501595042,0.402448889203943,0.41105,0.4268,0.342493630007433,0.361174150892235,0.286991401663673,24.0782929311559,25.4321076534502,20.0911592830054,2.41951063456866,1.8206,1.0705,2.7169435154964,1.16654687464874,957,109244,"ALTERNATIVE PRODUCTS:",NA,NA
"P61769","B2M","Beta-2-microglobulin","OID30725","B2M","Inflammation II",88,0.808301926666902,0.874960138933742,0,7.97413869753229e-29,0,1.20037367860186e-27,"Strong correlation","Strong correlation",88,0.808301926666902,0.874960138933742,0,7.97413869753229e-29,0,1.20608847800176e-27,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,2.0329,"Inflammation","II",0,"PASS",1300,0.65546218487395,1,41,56,91,5,6,7,1.1771411,124,1.324,0.484900053996176,0.413292351711539,0.6129,0.6129,0.392598822528074,0.480465161776621,0.480465161776621,27.7245424632267,34.2484296766741,34.2484296766741,2.17120605221333,2.0484,2.0484,6.42442026943483,1.52438996003956,119,13715,"ALTERNATIVE PRODUCTS:",NA,NA
"P05451","REG1A","Lithostathine-1-alpha","OID20415","REG1A","Cardiometabolic",88,0.881044002041854,0.893423365920466,1.06607363815902e-29,1.2366605669765e-31,3.35263826596526e-29,2.9706165534393e-30,"Strong correlation","Strong correlation",88,0.881044002041854,0.893423365920466,1.06607363815902e-29,1.2366605669765e-31,3.35490608896152e-29,2.92765947269003e-30,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,8.8943,"Cardiometabolic","I",0,"PASS",48,0.27710843373494,1,4,6,8,2,3,4,0.69594043,149,2.657,0.461261377261665,0.612047142618704,0.777975,0.777975,0.436539947187251,0.638350777738127,0.638350777738127,30.9646473286959,46.5037693499251,46.5037693499251,1.96607295192727,2.9558,2.9558,6.2504136284382,0.333288694327249,166,18731,"ALTERNATIVE PRODUCTS:",NA,NA
"P27169","PON1","Serum paraoxonase/arylesterase 1","OID30704","PON1","Inflammation II",88,0.773343665246029,0.836412366507492,0,3.55551462205171e-24,0,2.93005548050831e-23,"Strong correlation","Strong correlation",88,0.773343665246029,0.836412366507492,0,3.55551462205171e-24,0,2.86811512845505e-23,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,4.9064,"Inflammation","II",0,"PASS",13000,0.822535211267606,1,226,272,354,20,25.5,31,1.5269167,166,2.21,0.470826354888004,0.411030622409801,0.373825,0.373825,0.358361751964228,0.283132106455825,0.283132106455825,25.2278760546611,19.8157132171016,19.8157132171016,2.04444078065794,1.4931,1.4931,3.1035958468231,15.1774044020893,355,39731,"ALTERNATIVE PRODUCTS:",NA,NA
"P02649","APOE","Apolipoprotein E","OID30727","APOE","Inflammation II",88,0.484768433524271,0.257024255306156,1.70020890399134e-06,0.0156323643337339,3.28687645994217e-06,0.0209607355496266,"Weak correlation","No correlation",88,0.484768433524271,0.257024255306156,1.70020890399134e-06,0.0156323643337339,3.32729054329489e-06,0.0212264897249828,"Weak correlation","No correlation",TRUE,0,0,0,0,0,0,3.3867,"Inflammation","II",0,"PASS",23000,0.826498422712934,1,160,244,300,36,44.5,47,0.9052239,105,0.86,0.523490270649769,0.601831824912977,1.091475,1.091475,0.443436396931577,1.23578399070271,1.23578399070271,31.477117972552,104.059325395985,104.059325395985,2.0476541070256,6.8982,6.8982,4.06811383402742,1.39203399229549,317,36154,"ALTERNATIVE PRODUCTS:",NA,NA
"Q15848","ADIPOQ","Adiponectin","OID30748","ADIPOQ","Inflammation II",88,0.930629424817724,0.9089695275338,0,1.96442807939862e-34,0,6.3366837189744e-33,"Strong correlation","Strong correlation",88,0.930629424817724,0.9089695275338,0,1.96442807939862e-34,0,6.29194758372087e-33,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,3.6437,"Inflammation","II",0,"PASS",810,0.536885245901639,1,53,71.5,108,8,10.5,13,1.8701521,149,2.203,0.528499406072698,0.658879632661782,1.030425,1.030425,0.526970608314186,0.835791788953899,0.835791788953899,37.7797323029029,63.1511368771307,63.1511368771307,2.81806290160856,4.1752,4.1752,3.50881961243794,3.11797830558893,244,26414,"ALTERNATIVE PRODUCTS:",NA,NA
"P04217","A1BG","Alpha-1B-glycoprotein","OID30771","A1BG","Inflammation II",88,0.443980680416584,0.563724731216164,1.4718041658656e-05,1.07382106406883e-08,2.60858226571784e-05,2.22857349509872e-08,"Weak correlation","Moderate correlation",88,0.443980680416584,0.563724731216164,1.4718041658656e-05,1.07382106406883e-08,2.64343774527178e-05,2.24451274236267e-08,"Weak correlation","Moderate correlation",TRUE,0,0,0,0,0,0,1.6378,"Inflammation","II",0,"PASS",72000,0.83030303030303,1,235,315,489,8,9,10,1.3027261,128,0.8905,0.478499458767199,0.196543899964512,0.270275,0.270275,0.18480367667029,0.195843595494697,0.195843595494697,12.8623418518757,13.6376224347391,13.6376224347391,1.16653409178798,0.9801,0.9801,1.85150941812277,3.49568749294758,495,54254,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P04217-1; Sequence=Displayed; Name=2; IsoId=P04217-2; Sequence=VSP_040323;",2,"Alternative splicing"
"Q96QR1","SCGB3A1","Secretoglobin family 3A member 1","OID30577","SCGB3A1","Inflammation II",88,0.801040827386279,0.786589635367959,7.26812854782879e-21,1.06665217541547e-19,2.19992416367258e-20,5.57523289835215e-19,"Strong correlation","Strong correlation",86,0.817627329729035,0.874640597439494,7.6382860315451e-22,3.80441019564008e-28,2.31052862782472e-21,5.19702197652834e-27,"Strong correlation","Strong correlation",FALSE,0,0,1,1.13636363636364,1,1.14,1.5672,"Inflammation","II",1,"PASS",5.5,0.576923076923077,1,4,6,10,1,2,3,1.3475431,165,2.697,0.46652655943554,0.631981815310442,0.58425,0.5854,0.682729215454522,0.555537944231002,0.49845967056032,50.1005412018485,39.9794874949285,35.6078137073856,5.71043816074323,4.5702,3.6129,9.5566836231279,8.34174996079927,104,10100,"ALTERNATIVE PRODUCTS:",NA,NA
"Q08380","LGALS3BP","Galectin-3-binding protein","OID30765","LGALS3BP","Inflammation II",88,0.866278045859604,0.814939611891205,0,4.4197114751176e-22,0,2.91222038885383e-21,"Strong correlation","Strong correlation",88,0.866278045859604,0.814939611891205,0,4.4197114751176e-22,0,2.88207532718746e-21,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,1.2519,"Inflammation","II",0,"PASS",4600,0.560683760683761,1,144,185.5,225,24,25.5,28,1.0954124,155,1.7945,0.482010342039076,0.65964452065577,0.8045,0.8045,0.52480235923129,0.603748224458752,0.603748224458752,37.6137528545937,43.7495258515746,43.7495258515746,2.74681826376451,3.1383,3.1383,2.17789828176993,8.89374965494059,585,65331,"ALTERNATIVE PRODUCTS:",NA,NA
"Q9P232","CNTN3","Contactin-3","OID21092","CNTN3","Neurology",88,0.785125567961678,0.749423793595092,0,4.50637928138026e-17,0,1.87047875319056e-16,"Strong correlation","Strong correlation",88,0.785125567961678,0.749423793595092,0,4.50637928138026e-17,0,1.84490490128688e-16,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,5.5692,"Neurology","I",0,"PASS",75,0.388132295719844,1,22,30,35,18,20.5,22,1.2308286,164,1.249,0.478189371634719,0.357534412675874,0.4365,0.4365,0.245401579223128,0.3676108641466,0.3676108641466,17.1337267802985,25.9000936961023,25.9000936961023,1.04686551184734,2.0466,2.0466,3.61795195421584,3.65758526249105,1028,112883,"ALTERNATIVE PRODUCTS:",NA,NA
"P09871","C1S","Complement C1s subcomponent","OID30731","C1S","Inflammation II",88,0.375964214011483,0.455198409519617,0.000337262405313755,8.35463454496554e-06,0.000544967879998512,1.45786435877374e-05,"Weak correlation","Weak correlation",88,0.375964214011483,0.455198409519617,0.000337262405313755,8.35463454496554e-06,0.000557171780034221,1.46273263978577e-05,"Weak correlation","Weak correlation",TRUE,0,0,0,0,0,0,4.3149,"Inflammation","II",0,"PASS",20000,0.675872093023256,1,490,568.5,741,43,49.5,55,1.1490216,157,1.869,0.47898166786897,0.198646322353473,0.318325,0.318325,0.169929468712646,0.229537119197752,0.229537119197752,11.8195843998161,16.0115211283192,16.0115211283192,0.934360349997388,1.2362,1.2362,1.03847964461699,5.59183525420182,688,76684,"ALTERNATIVE PRODUCTS:",NA,NA
"P15121","AKR1B1","Aldo-keto reductase family 1 member B1","OID21244","AKR1B1","Oncology",88,0.52710365961044,0.500701924417567,2.09749632957917e-07,6.76541316824401e-07,4.33713068881846e-07,1.25010662306833e-06,"Moderate correlation","Moderate correlation",87,0.527320113727491,0.500254045511858,2.43729797712625e-07,8.06757321104341e-07,5.09871530847101e-07,1.49669288361606e-06,"Moderate correlation","Moderate correlation",FALSE,0,0,0,0,0,0,2.905,"Oncology","I",1,"PASS",1.5,0.20253164556962,1,1,3,5,1,3,5,1.27268065,103.5,1.88,0.514965650616245,0.368231400770329,0.9619,0.971,0.304527762955112,0.899573164452296,0.904517499866543,21.3455772772029,68.9352141059949,69.3932393506884,1.50587856095841,4.3242,4.3242,5.64960792597714,NA,316,35853,"ALTERNATIVE PRODUCTS:",NA,NA
"O43866","CD5L","CD5 antigen-like","OID30775","CD5L","Inflammation II",88,0.758761579373745,0.640189529747124,0,1.87022325714404e-11,0,4.7342647025014e-11,"Strong correlation","Moderate correlation",88,0.758761579373745,0.640189529747124,0,1.87022325714404e-11,0,4.76972629280998e-11,"Strong correlation","Moderate correlation",TRUE,0,0,0,0,0,0,3.6209,"Inflammation","II",0,"PASS",3800,0.530259365994236,1,43,68.5,85,12,13,14,1.08694,124,1.408,0.532376781901214,0.552317798097898,0.752975,0.752975,0.489803825730215,0.603567610043979,0.603567610043979,34.9528428301622,43.7352590273411,43.7352590273411,2.70702577045576,3.6405,3.6405,2.12128268692944,8.87402858344346,347,38088,"ALTERNATIVE PRODUCTS:",NA,NA
"P05362","ICAM1","Intercellular adhesion molecule 1","OID20411","ICAM1","Cardiometabolic",88,0.728376635105485,0.827200302534408,8.82763526915294e-16,3.0529639513678e-23,2.49784466638438e-15,2.23817941629497e-22,"Strong correlation","Strong correlation",88,0.728376635105485,0.827200302534408,8.82763526915294e-16,3.0529639513678e-23,2.49735173935622e-15,2.20177333976128e-22,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.8087,"Cardiometabolic","I",0,"PASS",1200,0.381578947368421,1,28,33,44,11,12,14,1.0314499,160,1.53,0.481941432912402,0.245734019335812,0.508725,0.508725,0.275453510306235,0.417263714137211,0.417263714137211,19.2683159998204,29.5380419105623,29.5380419105623,1.73049911373708,2.4518,2.4518,2.84454559979388,0.210755734881362,532,57825,"ALTERNATIVE PRODUCTS:",NA,NA
"P05543","SERPINA7","Thyroxine-binding globulin","OID30724","SERPINA7","Inflammation II",88,0.654714522207742,0.671082182925877,0,8.40396900627066e-13,0,2.39598005254535e-12,"Moderate correlation","Moderate correlation",88,0.654714522207742,0.671082182925877,0,8.40396900627066e-13,0,2.40207933013878e-12,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,1.3286,"Inflammation","II",0,"PASS",18000,0.689156626506024,1,394,471,594,35,39.5,44,1.1332766,149,1.854,0.473746705327767,0.333613351393459,0.3145,0.3145,0.256737724963673,0.219237316364906,0.219237316364906,17.9375287205352,15.2845286829354,15.2845286829354,1.46900833839499,1.0857,1.0857,2.41474846307164,3.80477749850927,415,46325,"ALTERNATIVE PRODUCTS:",NA,NA
"P09211","GSTP1","Glutathione S-transferase P","OID20876","GSTP1","Neurology",88,0.254270719594238,0.205415459451213,0.0170418028397373,0.0548650502766115,0.0232089208758304,0.069209655600329,"No correlation","No correlation",31,0.104032258064516,0.10555044745348,0.576178704680107,0.571997422594975,0.632985055845751,0.627296267075456,"No correlation","No correlation",FALSE,0,0,53,60.2272727272727,53,60.23,0.4348,"Neurology","I",6,"PASS",57,0.69047619047619,1,12,17,20,7,11,14,1.2734732,184,1.5455,0.525501633625873,0.447951563153534,0.668075,0.4232,0.411246067291385,0.71598206828491,0.697367230420613,29.0943856755831,52.846629724755,51.3037886063877,1.91680454536651,3.966,2.7747,3.96499342460275,7.62766563065019,210,23356,"ALTERNATIVE PRODUCTS:",NA,NA
"P00736","C1R","Complement C1r subcomponent","OID30753","C1R","Inflammation II",88,0.475170279187618,0.549362258887843,2.89754595197789e-06,2.97829978773046e-08,5.50728851815327e-06,5.96188024884342e-08,"Weak correlation","Moderate correlation",88,0.475170279187618,0.549362258887843,2.89754595197789e-06,2.97829978773046e-08,5.58045887047594e-06,6.01738120378195e-08,"Weak correlation","Moderate correlation",TRUE,0,0,0,0,0,0,1.8592,"Inflammation","II",0,"PASS",NA,0.740425531914894,1,453,563,895,54,60,65,1.1464654,148,1.812,0.491495143541346,0.238196989226856,0.2872,0.2872,0.178663274659346,0.237738217461554,0.237738217461554,12.431627828302,16.5912629178105,16.5912629178105,1.02507894045225,1.6329,1.6329,1.23012659318001,7.00762338249744,705,80119,"ALTERNATIVE PRODUCTS:",NA,NA
